NML_ENT GBIF_Chr00008626,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,viridisulcatum,,Linsenmaier 1968,Holotype / Paratype ,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00008632,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,discordum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00008634,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,israelicum,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00008659,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,verhoeffi,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00008663,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,verhoeffi,yermasoyiense,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00008664,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,verhoeffi,libanense,Linsenmaier 1987,Holotype,"Linsenmaier W. 1987. der Familie Chrysididae. (Hymenoptera). 4. Teil. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, 60: 133-158."
NML_ENT GBIF_Chr00008666,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,unirubrum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00008667,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,obscurifacies,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00008668,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,kenitratum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00008693,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,,reticulatum,marteni,Linsenmaier 1951,Holotype,Linsenmaier W. 1951. Die europäischen Chrysididen (Hymenoptera). Mitteilungen der Schweizerischen Entomologischen Gesellschaft 24(1): 1-110. 
NML_ENT GBIF_Chr00008714,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,marteni,ruborum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00008762,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,buyssoni,sparsapunctulatum,Linsenmaier 1959a,Holotype / Allotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00008783,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,buyssoni,interrogatum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00008790,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,viridicupreum,,Linsenmaier 1993,Holotype,"Linsenmaier W. 1993. Chrydisididen von den Kanarischen Inseln. (Insecta: Hymenoptera: Chrysididae). Veröff. Übersee-Museum Bremen (Naturwiss.), 12: 721-732."
NML_ENT GBIF_Chr00008639,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium ,Hedychridium ,viridescutellare,,Arens 2004,Holotype,
NML_ENT GBIF_Chr00009006,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,cupritibiale,,Linsenmaier 1987,Holotype,"Linsenmaier W. 1987. der Familie Chrysididae. (Hymenoptera). 4. Teil. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, 60: 133-158."
NML_ENT GBIF_Chr00009015,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,proreticulatum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00009023,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,duplicatum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00009030,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,subreticulatum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00009032,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,etnaense,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009143,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,infantum,,Linsenmaier 1997,Holotype,"Linsenmaier W. 1997. und Neues von den Chrysididen. (Hymenoptera, Chrysididae). Entomofauna, Band 18, Heft 19: 245-300."
NML_ENT GBIF_Chr00009156,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,jordanense,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009172,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,perscitum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009176,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,sevillanum,,Linsenmaier 1968,Holotype / Paratypes,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009218,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,hybridum,creteense,Linsenmaier 1959b,Holotype,"Linsenmaier W. 1959b. Revision der Familie Chrysididae (Hymenoptera). Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 32, Heft 2 u. 3: 233-240."
NML_ENT GBIF_Chr00009222,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,wolfi,,Linsenmaier 1959b,Holotype,"Linsenmaier W. 1959b. Revision der Familie Chrysididae (Hymenoptera). Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 32, Heft 2 u. 3: 233-240."
NML_ENT GBIF_Chr00009225,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,perraudini,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009290,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,hybridum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009291,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,elegantulum,peloponnense,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009320,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,coriaceum,jendoubense,Linsenmaier 1987,Holotype,"Linsenmaier W. 1987. der Familie Chrysididae. (Hymenoptera). 4. Teil. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, 60: 133-158."
NML_ENT GBIF_Chr00009322,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,subcoriaceum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00009457,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium ,Hedychridium ,stoeckerti,,Balthasar 1946,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009485,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,stoeckerti,valesianum,Linsenmaier 1959a,Holotype / Paratype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009504,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,krajniki,turceyense,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009505,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,brevifronte,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009545,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,elegans,uniformis,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009547,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,urfanum,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009668,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,franciscanum,,Linsenmaier 1987,Holotype,"Linsenmaier W. 1987. der Familie Chrysididae. (Hymenoptera). 4. Teil. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, 60: 133-158."
NML_ENT GBIF_Chr00009671,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,francescanum,heminigrum,Linsenmaier 1997,Holotype,"Linsenmaier W. 1997. und Neues von den Chrysididen. (Hymenoptera, Chrysididae). Entomofauna, Band 18, Heft 19: 245-300."
NML_ENT GBIF_Chr00009747,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,atratum,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009796,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,rhodojanthinum,,Enslin 1939,Holotype,"Enslin  W. 1939. Beiträge zur Goldwespen-Fauna von Cypern. Entomologische Zeitschrift, LIII: 105-110."
NML_ENT GBIF_Chr00009802,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,rhodojanthinum,mutense,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00009807,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,dismorphum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009815,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,ibericum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009957,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,vachali,decoloratum,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00009962,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,inusitatum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00009976,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,insequosum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010195,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,incrassatum,mavromoustakisi,Enslin 1950,Holotype,Enslin E. 1950. On the Chrysididae of Cyprus. Ann. Mag. Nat. Hist. (12) 3: 656-671.
NML_ENT GBIF_Chr00010205,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,rubescens,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00010208,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,laeviclypeatum,(brevifaciale),Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00010211,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,pseudoincrassatum,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00010251,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,aheneum,feritatum,Linsenmaier 1959b,Holotype,"Linsenmaier W. 1959b. Revision der Familie Chrysididae (Hymenoptera). Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 32, Heft 2 u. 3: 233-240."
NML_ENT GBIF_Chr00010280,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,tyro,viridiluteum,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00010358,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,moricei ,chrysurum,Linsenmaier 1969,Holotype rechts / Paratype links,"Linsenmaier W. 1969. The chrysidid wasp of Palestine (Hym., Chrysididae). A faunistic catalog with description of new species and forms. Israel Journal of Entomology, VI: 343-376."
NML_ENT GBIF_Chr00010464,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,flavipes,rugulosum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010470,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,piligaster,,Linsenmaier 1969,Holotype,"Linsenmaier W. 1969. The chrysidid wasp of Palestine (Hym., Chrysididae). A faunistic catalog with description of new species and forms. Israel Journal of Entomology, VI: 343-376."
NML_ENT GBIF_Chr00010732,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,lampadum,sorianum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010792,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,lampadum,austeritatum,Linsenmaier 1997,Holotype,"Linsenmaier W. 1997. und Neues von den Chrysididen. (Hymenoptera, Chrysididae). Entomofauna, Band 18, Heft 19: 245-300."
NML_ENT GBIF_Chr00010961,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,chloropygum,spatium,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010968,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium ,chloropygum,ottomanum,Linsenmaier 1959a,Holotype,"Arens W. 2009. Revision der Hedychridium roseum-Gruppe in Kleinasien (Hymenoptera: Chrysididae), mit Neubewertung zahlreicher europäischer Taxa und Beschreibung zweier neuer Arten. Linzer biologische Beiträge, 42/1: 401- 458"
NML_ENT GBIF_Chr00010982,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,chloropygum,berberiacum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010991,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,chloropygum,densum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010994,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,subroseum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00010996,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,subroseum,prochloropygum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011023,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,pseudoroseum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011105,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,tsunekii,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011129,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,valesiense,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011131,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,,valesiense,turcicum,Arens 2010,Holotype,
NML_ENT GBIF_Chr00011197,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,mediocrum,,Linsenmaier 1987,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011337,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium ,mediocre,,Linsenmaier 1959,holotype,
NML_ENT GBIF_Chr00011371,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,mediocre,corsuense,Perraudin 1978,Holotype,"Perraudin W. 1978. Essai de monographie des Chrysidides de Corse. (Hyménoptères). Bulletin de la Société de Sciences Naturelles de Corse, 626: 53-67."
NML_ENT GBIF_Chr00011383,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,mediocre,sardiniense,Linsenmaier 1959b,Holotype,"Linsenmaier W. 1959b. Revision der Familie Chrysididae (Hymenoptera). Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 32, Heft 2 u. 3: 233-240."
NML_ENT GBIF_Chr00011386,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,tunesiense,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011415,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,maroccense,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011417,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,sardinum,,Linsenmaier 1997,Holotype,"Linsenmaier W. 1997. und Neues von den Chrysididen. (Hymenoptera, Chrysididae). Entomofauna, Band 18, Heft 19: 245-300."
NML_ENT GBIF_Chr00011418,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,biskranum,,Linsenmaier 1999,Holotype,"Linsenmaier W. 1999. Die Goldwespen Nordafrikas (Hymenoptera, Chrysididae). Entomofauna, Supplement 10: 281 pp."
NML_ENT GBIF_Chr00011419,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,placare,,Linsenmaier 1968,Holotype,"Linsenmaier W. 1968. Revision der Familie Chrysididae (Hymenoptera). Zweiter Nachtrag. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, Lausanne, Band 41, Heft 1,2,3 u 4: 1-144."
NML_ENT GBIF_Chr00011450,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,maculiventre,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011475,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,maculiventre,raucum,Linsenmaier 1997,Holotype,"Linsenmaier W. 1997. und Neues von den Chrysididen. (Hymenoptera, Chrysididae). Entomofauna, Band 18, Heft 19: 245-300."
NML_ENT GBIF_Chr00011515,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,irregulare,insulare,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011551,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,irregulare,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00011560,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,sculpturatissimum,,Linsenmaier 1959a,Holotype,
NML_ENT GBIF_Chr00011569,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychridium,Hedychridium,semiluteum,,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00006123,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychrum,,aureicolle,rhodocyprium,Linsenmaier 1987,Holotype,"Linsenmaier W. 1987. der Familie Chrysididae. (Hymenoptera). 4. Teil. Mitteilungen der Schweizerischen Entomologischen Gesellschaft, 60: 133-158."
NML_ENT GBIF_Chr00006458,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychrum,,aureicolle,niemelai,Linsenmaier 1959a,Holotype / Paratypes,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00006481,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychrum,,micans,europaeum,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
NML_ENT GBIF_Chr00006586,Hymenoptera,Chrysididae,Chrysidinae,Elampini,Hedychrum,,luculentum,bytinskii,Linsenmaier 1959a,Holotype,Linsenmaier W. 1959a. Revision der Familie Chrysididae (Hymenoptera) mit besonderer Berücksichtigung der europäischen Spezies 32(1): 1-232. 
